income,age,employment_length,debt_to_income,credit_utilization,payment_history,credit_mix,new_credit,credit_history_length,public_records,loan_amount,interest_rate,monthly_payment,total_accounts,delinquent_accounts
54327.058354439985,-14.41061926211568,28.506958644512487,0.5110173666503652,-0.40493549058287504,-1.6990384434032366,0.2069258337464137,3.795672878827388,4.068767271271552,-0.35734841595671385,-80236.63401211743,5.11558423648072,1066.8139098621568,29.34331895538138,-0.06112120556388515
127103.89631778034,-27.219521127879368,51.19867537008007,0.8447928555859134,1.6658051230129298,-1.3071654368295258,0.06649511166468391,1.3676694558621472,1.1560621995164813,-3.0224189397632033,12793.83222598346,3.655279086162097,-2598.0631891827315,20.807359709467853,-3.2238845331935173
138903.80207342003,143.260497068063,78.78812956062218,-0.06692926602156529,-0.871821535119667,1.0799143315398783,0.09485717433021623,-0.7935021991641441,-9.297234078772442,-2.949784740915931,94606.34642955346,4.371710892294779,-319.76815271308135,18.305356676375006,-0.020274945310213763
166548.80104638086,-34.367799379022976,-62.34339800175244,-0.0006924968569726742,-2.6040492610155868,-0.13755351887510103,0.9291295507124526,-0.4563793551721427,-1.0779948599993894,0.14432929510839076,41504.66423124133,21.56633644889054,-3103.1948571529924,11.853114603950159,0.874870854052459
-180241.70574908503,60.81404947613811,-187.62197084405756,0.8165466813558135,-4.045897362059253,-3.6354932392520736,1.8736946303235866,-1.7334129272254153,1.248313914947309,4.1850264585564805,-127430.03807130459,17.800639572151816,7976.126508001675,13.649579424704587,-4.3513719116419285
61521.24541665593,44.61673395469876,-128.034550162949,-0.5852413112469077,-0.1593726515361196,-1.08144479798808,0.6873927072423972,-1.7580563727989098,0.14540166000072952,2.808155761418771,86864.86950431508,16.990253876832156,895.8936175478468,5.6637952423897175,1.6640730052277641
105452.69557896296,35.94459955422012,78.75252980937464,0.08204088456481591,2.342611850421741,4.16458580837554,0.14038892720529628,5.5859178110062535,6.929108218311774,3.5649236986751536,183481.19733051577,-7.582598249609557,-4601.244263881039,-11.411506493310807,1.3956055666612976
160898.83837808025,-117.04572471647944,-0.8887342905320348,0.8726569120720788,0.5328652011585734,1.085374289619867,-0.5522129429857546,2.021048143485485,5.118634345577271,-0.4550415333561192,127933.99233370779,6.039678377892701,-6254.010535969493,-1.3872021944487134,1.8703438333587485
125.52212205854812,30.3880284971091,31.21928401796657,-0.3589290736032587,0.9277138580617411,2.43181373055232,3.8047350674877563,-0.05455255826058947,-2.178468745881535,-0.23261339398601755,-61.68151993752235,3.726121729576794,-3549.907566337211,38.178282561704236,-3.374015262208076
-92143.04413731003,-33.39343330208848,-177.75504908368856,0.5453710468895958,-0.05615591314574839,0.8962594610241277,-2.0337676180924,-2.152205394522283,-0.08279293220362562,3.254898333221499,1056.6723112540321,23.620667428869798,-373.8941961394554,9.342024402406519,-0.6393834727813668
-18369.460292202406,60.527372378213514,25.030909464540457,0.5925406565337527,1.6118880492986098,-0.9761774532174752,-2.1984866587283016,1.8646268591839579,-0.4169873190806265,-0.33311529086413905,-173988.6749891433,10.693770571537335,2227.8821734530175,22.051132343199033,-0.09076270153761057
140492.5882878612,-81.04153671584963,-15.585238910103538,0.7273571436949184,-0.48766303830748514,-1.3996042019433574,-0.49753001832853017,3.635530690537124,5.982328506565074,-0.9000192405224042,202515.40398013598,1.7409427192086708,-2233.540237456933,15.444912033020273,3.2907387565417423
58351.10908165618,88.48153204048316,72.82667973545462,0.10465022032553825,-1.9233358555427151,0.8278188716833894,0.4674327614187679,1.2355038197379054,-2.1714169049058594,0.17810753935627432,-93677.63182701316,2.0797542164898175,1543.678436917604,1.2105318097507558,2.209086351598579
10872.267269517408,-2.4784430631566288,-27.48768898301129,0.3729156937722172,-1.1431086807898097,-1.264942294661024,-4.083584936359869,-0.8064972702154413,3.7668795823250774,2.1821890834396385,-11111.08729217927,-14.059814285031123,8059.959429198244,-27.145041442999812,1.548751345363989
62584.885348883276,29.57250435448151,-73.6580794508937,1.1813021793126406,-0.5263190807766542,-0.15434643932672365,0.8486853872824887,-2.007977983072676,-0.20106613025998366,1.8785733048436832,52742.2024254667,9.806255373445836,130.9032487589406,-5.500207198375902,2.1882633521665342
36771.152965834495,6.296339315398349,-98.25688531243887,0.2250097779708915,-2.809762208016,-2.176975916511715,-3.4478190626839416,-2.4244263053476525,-0.601595149799417,0.906383710717327,142276.819074164,-6.870053492789005,8376.494243356514,-2.22284047154546,-2.338384538297829
-51249.43574959152,34.33684324922036,46.22539056950622,0.031569946186556036,-1.9254574795418216,3.459538912306486,-2.4272715413457497,0.12283070309095878,-2.138859980911925,1.2617246359997643,5707.486762758342,-13.987448196244912,3940.3945174841915,0.8277144049521805,0.8484945243539169
96772.48949335451,19.949843786997718,-129.75201722509388,0.16421926324658664,-2.875421944420238,-4.162875937720351,-1.8403515183263943,-2.0286687426683265,1.0675488307850685,2.0329500628637183,134977.18068960652,-5.313066815484955,11099.73301985949,19.56413681737803,1.1976592957472478
148092.1067236946,68.34203898715148,5.865256628196161,0.06643517461833912,0.6076586304445313,-3.944875956438384,1.703359079157047,-0.7509130481461739,-3.3419924585424043,-4.402656712898494,79300.71754616516,15.467331571853741,-2313.0258618640332,12.643604856963606,-0.7433227622113088
173167.5597036511,93.79128350491646,61.7971090671288,0.17434826313378285,1.809211417853742,0.1039020330392193,0.634806260103634,2.775813730064155,1.8965642512935668,1.85999511181409,53191.430523485804,-7.3795600888511235,3389.3481508927744,32.19249856548588,-3.0645184380050368
-44498.76724491497,36.000125553743594,-146.1185346217283,0.2889184911409596,-2.0505972522625786,-3.100680973939851,-0.3487468947073855,-1.2344780083012887,5.2323585882665915,4.968965655307986,60552.286635059,-4.887130774545854,9822.340911126568,-4.895495309299964,0.6475735817647505
2527.1345390995702,167.65560532545203,110.59767174390699,0.6651200093597742,2.6357634025064955,0.18625975009127282,2.1586280256791235,-0.2689609833450224,-3.9931354434751394,-1.7428367637030773,41181.9303011742,-14.586415524388485,2412.514175912509,19.903856455875705,1.2243397045510434
28081.120098775988,-4.437506837535182,-102.74059369500081,0.5739047541681856,-0.05232013732455024,-2.772864562415603,3.5822283694000845,-1.1004022002618112,5.6666123848068075,3.2895634898730215,19781.209453683758,-0.31702457604541756,4239.228633268258,20.22047097313777,1.719183903776517
-114987.56803924576,71.99064271302632,-101.46038410366401,0.4045726835563365,-0.5868112567678329,2.4857307515773814,1.157047486555323,-2.3560764812219,-4.039266279129593,2.6555645201098708,-20652.831471645397,23.092856735306132,-2766.45197178857,-1.1945242392188966,2.1702301795191445
95791.84314443497,-29.28974366556217,-136.6186546370795,-0.26242018536703454,-1.1450940511623737,-2.3870099892036953,0.6042863889137475,-1.1125330552506314,5.600925145887952,3.499333753949423,136444.56185812078,4.218962317523818,3188.871475245238,-5.240059367456675,-0.4263482811435117
215115.76956132872,17.460148462582673,22.568917481014434,0.262714044257424,-1.3057067981022967,-2.112669288565424,-0.49017180206906463,2.352374139297338,-0.7368016905749145,-2.6179244179256873,133408.48602934947,9.329465527976323,-793.4550167651538,22.816554257106244,0.25762545575151274
137217.06938617607,-5.846660078410391,-34.27866867109089,-0.8103182195704932,0.17068433963278745,-2.2517152051733786,-0.23608481740062082,-0.2800319218269949,-2.08405307541239,-2.4847447904040934,63945.44075378826,13.757196588922561,-509.9219601620671,36.41801794312656,-1.4615039543017871
133737.5988478387,-27.64890664003918,5.122354089957004,0.8939610245969496,1.1378301143858807,0.07135183202638418,-0.29718882278402636,0.39647432877558175,0.873941742778643,-0.5547901276152196,-15314.695883409062,10.268989964753155,-2698.6603073914644,12.71463996205554,1.1035217280879324
-28528.532895683915,9.4149352216665,59.08006264576377,0.27984476110117346,-1.8229316205023671,3.314346928447663,1.2348921715146983,2.332704793259967,-1.386773807965605,-1.320938311584881,35152.772747808966,10.727097678071342,-7460.2963058296455,-9.45157125680444,-0.6068444816808317
69360.4932183851,-94.4894213339641,-133.48943731317502,1.0287142795395452,-1.3127149352506469,-2.5964268763462153,-1.5439846695281898,0.6658985582930068,7.948652029998353,2.1123762124290115,216448.31684276694,0.9154927360974225,2049.5387873527525,-9.286927268913594,-0.47920617509710967
8631.176560174954,65.42281342351858,69.6742273876665,0.38458058082595503,1.6340931116132738,-1.3318485507483828,-2.560405974776997,4.854904251458775,4.04356693042038,0.767031698356581,-70277.0871938585,-9.79817384994707,6471.766801483265,32.57142578612768,-2.0478909204827866
102667.91741798879,-33.70682118830915,33.56183359243417,0.8316542383783505,-1.4255658335996007,0.28948853448140865,0.05521196643423498,-1.449254827866072,0.79637474591936,0.6742636384630252,-98725.52164403482,-12.15213563912851,4670.711068044304,12.341524474269395,-1.5493739586258461
-15023.1257912039,114.9207168948298,65.1326267507962,0.3482285815880324,3.0721617164863497,-2.2442952548481125,1.011053477622018,1.226488065087974,2.6198328217377496,-0.14815767802822188,-70317.78436835959,-7.676920197432754,3207.4684229992868,-0.4993899789758949,0.5056078675575161
79777.57773056912,-45.65864873737476,37.21959952176369,0.43396417106957674,2.897047723074967,-0.9109700614288244,-1.3617330664282978,2.9919617259005333,6.126491698223594,0.326382099267555,28005.11138629103,-15.434555618267368,3948.635082592706,44.232585590355995,2.1492558299982707
23879.059059802315,18.89440953848393,-28.05976413042023,0.05573514892485357,-2.1798449094836316,0.6961027846822017,-0.3910346629631172,-0.865240205022812,-2.1504967128653276,1.1290119062953212,-42333.40446554193,4.214311544480457,3086.46677090065,18.832085235197926,2.392713035898186
-85939.25168465762,12.313423491588676,-147.24097488589666,-0.47811268858733086,-1.0250418319514718,-0.9487149346032009,2.2409769920372034,-0.7500015516931398,4.519732439961459,5.112585510611392,-30164.80563572797,11.328606385249518,3116.9167411703966,9.42735642934523,-0.5729405815253833
-24105.644941020502,44.36581992157137,-65.17873026969752,0.3538621148082016,-1.2753678938851989,-0.9016491964876091,-1.3327476368084599,-2.786438410108243,-2.1217174675018686,0.6140210487335356,35541.84552964306,1.1323310296017763,4183.188877303146,-7.998922091744385,-0.35555434227641
-110994.23361148487,82.5714984582678,1.9389339031331385,0.4377775108168249,-1.8540191278434435,3.81228381060782,-1.486206766861411,-2.2435098993318316,-6.773237682555191,0.6938257449469429,-7371.9441689557625,1.1683400885457886,1028.6877858052935,-6.646047547047939,-1.766128211631869
196024.6557038275,75.81793287244759,18.583254706855403,-0.34597770064786265,-1.10597861013246,-0.3109555282232036,-2.486971314165004,-0.3742984095424984,-1.3237845480011183,2.028710261346241,34196.563402872656,-10.846138411395362,8496.643939202468,15.231780448080867,-2.105477495272762
210680.40368793264,-15.013708614226466,-48.4288951301435,0.17324151656408948,-0.3469712157902992,-1.4511505192194596,-0.25014000406582004,0.7530946737481028,7.4763623102899315,4.069853032575992,214447.60126948587,-18.08435168801492,6687.134936239203,5.013492177626855,-1.401068117140182
58469.8402357398,55.011300420200655,44.42650204495839,-0.060551327441320024,0.7418923849566513,0.901646346132519,2.283590809071562,-1.6896836773575785,-1.4606576977446977,-0.5357926251015797,154623.10062930203,-18.46216506050991,1790.147851351754,14.035899252975371,-1.6610358012336164
132287.27220039023,84.55992810744354,-60.26174695323098,0.9596717653494113,-3.316832036897877,-1.678102263090896,-1.740994534011069,-2.746125396869572,-6.377596620713681,-0.21865310716666575,51454.34881667817,10.534067005187527,5357.952595050231,8.188440077148531,1.5346951391206665
44798.24546597249,-11.84984851881461,103.31549184082289,-0.08912628809937917,1.8477460565736445,-0.7158780786510681,-5.19519814875898,-0.7569845757590326,-2.2353230057330156,-4.426004288085763,-80112.61737003754,-12.788142829570024,2981.752193696936,-2.759423172500024,1.307071177150956
51879.1651885395,30.665936082561778,76.01222944625127,0.0011999488649157564,-2.6047881584087156,2.1781002068554622,-0.07574196364819574,0.004581417193618598,-2.7936544467416766,-0.37997492466045846,-108307.81307387594,0.9516441127975361,-307.95657921309646,-9.752988224915885,-0.8788462732316005
76288.5722626225,84.16724860911332,94.99897103747107,0.765399566115563,-3.7587098030720845,-1.079277284474427,-0.4739282586130834,0.3713280167654113,-4.329433243817399,-2.008452982387138,-165687.30973013246,-0.6583994390698593,4735.4413143616575,2.461221719515405,-0.23472909500767222
-75236.27870323371,38.67967538264731,-16.684510424316905,-0.01750643360604684,-2.5505858987053367,1.669222833199377,-1.204446411053833,-1.088078085127634,-1.3124576850666643,2.2695247028775176,-37804.598267142945,-7.352693155275716,5391.601743814197,-0.8038866070922435,0.9079163662610329
217430.42732918006,-96.79840384530353,33.89128474424943,-0.7823839893712183,2.743019968543683,-0.21787802485992636,4.676625313226046,3.1084547562980527,9.217110504401806,1.6955207468982865,48946.252533021805,-10.206633853314113,-1288.9703958294306,59.779575316294775,-1.9237760485603963
80201.17942847812,71.47538042220943,75.27244716366688,0.3968512371489872,0.9790959495427067,1.6905395540525643,-0.6450657839855872,1.1429525434220393,-1.3268909182025397,0.7681930597352042,-40440.92706273321,-7.163759166409003,2825.1204895463925,24.344885394908452,0.23388211430651376
168192.4799067451,-97.1551609632354,-220.51225171692417,-0.2841036449615447,-3.1792727679979054,-4.659500479456215,-2.3005635093131582,-0.2429972986734007,7.508988818000089,2.970802497779652,286449.0154875588,11.956767516826684,3931.1279687218307,-9.887558590963298,-1.007687970513713
-74099.12171062388,114.91425455341756,21.965204022700995,-0.12273208719591322,-0.7194451296676534,2.416817550736842,0.7906775408006571,0.5584303748097117,-4.285521043840808,-0.2077354426131408,287302.44300499343,-16.782711051357175,2769.7883846441146,32.02844224848113,1.7298582952536818
67100.59506931223,-4.008298651766886,-43.386906489581115,-0.17820074585943407,1.3035581789690007,-0.8831131593736544,-1.1907100162585276,-0.43305953815148657,-0.2908956966702314,-1.1543857418716101,133373.38729192756,6.548724513665973,-934.3085087773522,14.836480169829871,1.159090384275448
98570.24512302598,71.78325954822733,-18.433385850278334,0.5852950468639351,-0.8255251755347595,1.5612387759698563,-0.10763208291442217,-2.3776511733059995,-4.62926247616432,-0.10495956073319346,148807.71914240692,8.471753576641804,-2563.776754084635,-20.819298475515286,-0.6442417873472979
125419.67821047406,105.82826982361931,103.25148680510678,-0.57005436158722,-3.4941656328357844,0.9437767504961341,-0.45123859345455497,-1.743640034975681,-7.032514680563301,-2.2912503324045694,-124662.0092097121,9.036971762789054,-1385.3847198763779,-45.09124134009543,1.5335355819105163
64468.99523648128,8.913691800795803,57.4978917230951,-0.8702002790845076,1.825323653934131,2.7413687666372435,-1.4254484719946692,2.9820935739020245,7.698908667385613,4.580522268168494,-15272.254268747238,-13.755979480673712,1272.4312320189267,-23.00601985247109,3.951527314453626
24142.231227260658,102.50948096274152,-100.33795666286434,0.014596685513601548,-0.4219837808443162,-2.826806675671812,1.5882922010353049,-2.015004332758614,-1.5536543142885244,1.046258935269834,156730.86625547448,4.824347775896996,4509.556470562642,17.176720262341522,-4.616712519420541
17435.230793100938,7.544003906285944,-23.211451833966503,-0.6501749106771306,-1.4952701835207307,0.5368273573737914,-4.1536123044786395,-2.278943337171624,2.072011956050419,3.179867498716562,-6020.524199735415,-17.815579541981517,8234.309831219063,-36.01286805238709,-0.18433866062173943
-85712.48799834006,11.802640242410423,-125.34480791359633,0.8638998511633476,-3.641447417816303,-2.873890701058161,0.18743171669794545,0.2172481892176401,4.55259639112626,4.522269650249131,-111496.89756157318,3.2739801239369024,9608.413149122407,16.72273992730286,0.7396571503103844
158964.94781370088,145.7971722811207,74.34221157161251,0.2069690502727578,1.7876434550349485,-0.32522259645111506,-0.07365204288997351,3.3333861077097064,4.665269891261306,4.208189810613683,-12371.832415469053,-11.81905293424683,6148.068242555363,-0.9195132593495705,-0.04623549809692808
21254.345774569945,-12.760590290010867,42.52393997036153,0.3187243193791382,-0.8973692532948301,1.7572532373796819,0.0729849297225933,-0.27987230867560653,-0.1534733906167666,0.18599446643231876,-101544.7001527486,-1.1152818566878855,-289.9797036598949,-0.5642346616205041,2.9561859848414804
17872.597504225658,50.81434787657558,-112.65028959247292,0.04915046893335287,0.3938847195623726,-2.294143324794039,3.5112504098359882,-0.3713163000369307,2.274318794568698,2.157372955228642,169622.64862183566,5.345086394667453,2348.9324345967925,35.84301946994623,-1.88992538837734
68940.57126982749,21.899687737881038,-100.5027248128925,0.10486400767502617,-1.9441180332616206,-2.1511652531076293,-0.8313402633891405,-2.077734331094292,1.098441323363467,2.179122906763976,66913.30257450466,3.4734823151455583,5152.083103549079,-8.5189545126344,5.204264792814415
-119062.67487677885,103.12173916733774,-125.12956354507433,0.6192190732235119,0.2698907946533705,-0.2437964676271045,4.518599636121157,0.7944438785142458,-0.9192504741798706,2.0816385230422396,215150.13804202294,15.247511454986332,-1013.4171111710264,50.643694669835455,-1.187589061240052
115842.8805366808,88.43016963306684,-22.04096438960689,0.17704219224212372,-0.369043639935994,-3.75261102120149,-2.532425951416431,0.02333112016357619,0.05529746971168517,0.23453220874329783,124226.85452754176,-12.345753504304469,10394.330946828673,22.39453410325398,0.8295352402334829
-10412.468248813246,8.206320838846683,110.940647905295,0.7964836849973385,-2.2680523629318947,3.8659257949737165,-1.6936341864936413,0.8401324704733866,-2.0510322150562215,-0.08844187191992803,16210.603308221946,-26.503343927806483,4717.47211036362,17.618609874005863,-1.8628264932200533
-81392.61883362033,114.1052458059115,-138.82546547932265,-0.4272225336708864,-2.4676606388252096,0.42551857477503463,-2.2186539823770084,-4.432212346026634,-6.494808520449107,2.4991876417360217,42289.2437154408,17.50181646700503,3571.9572587828306,-22.587856086591668,1.1225107338124627
-64140.096624679456,7.49726511330601,-85.83444540564196,0.11386981624676358,-1.790309874543934,0.9720586717311581,0.8983554811809109,0.8143691852728547,0.4417079422190273,2.864742463874056,-147.38161302800108,10.477637013186332,1892.7471277096158,37.79692644265295,-1.5315175847060174
-16494.026432930237,-7.601154520917426,-55.870147197969175,-0.0852107239504517,1.5194239132224836,-1.4722301317354152,-1.5365347779232295,0.7052141686312502,1.707277049716285,-0.6271547119421887,51580.967759775296,10.848355073149905,-762.6008510675255,11.558066660206316,-0.6397470879610786
96277.39570425304,24.785914048368333,75.10520546089087,-0.5098282721952503,2.94132070548551,-0.8842477853130206,-1.7295481483264339,2.3081709743607153,1.189671642229156,-2.2636857311880694,4551.257411758332,-0.7441377511460736,-660.2214453737289,15.729321869186894,1.7846402884077672
106203.43003279841,-32.47722179628988,86.93598308992482,0.2573252536846096,2.8775632018364865,-0.5343043470540519,-0.20550417381393815,3.050854902877977,5.189114719274988,-1.1477314834839882,590.9181552668242,-11.368975320260072,46.705486158161534,24.6716651774905,-0.30403961332618873
59299.847907428906,55.61207468902582,-15.860654090289287,0.556874390426761,-2.0859787953342535,-0.7786448583918599,0.5956202790929941,-1.5252913965765882,-2.574170882405098,-0.00020625559201015164,24366.43909261475,1.3064836403501008,3145.2900794764405,5.9344523953029675,1.7261994971168704
122396.97787256642,100.33259388880501,19.6132679104374,1.0988061415336048,-0.23021565090329363,0.8443107394898075,-1.2290529727308248,-2.1001675188336515,-3.103707736069381,1.1221251100187233,155882.93803143772,-15.89802833307473,5690.531025291535,-1.5375784241979389,-0.9758347598548424
-55118.58255054854,128.9091713152985,-108.27573190203118,1.4593010281122656,0.5188783603106286,-2.1319426880514665,4.90941532567919,-1.9531775866732555,-1.2525812161382188,1.27289366392412,231349.11819522863,4.145156768669533,1754.9753916149173,25.237277782276372,-0.49016223817680854
165903.0713246258,30.66072683590026,-47.67135942202032,0.9321534489346901,-0.8094691898318165,-0.8653370332138627,0.762306779754943,-1.0103540726891216,2.1173507802357885,2.665948128885989,176649.91831242852,-9.828595411765104,5134.506834972592,10.871431140730364,-2.0933623230861227
88856.49768501136,-74.4289128459439,-136.7536619023586,-0.2213877593486555,-0.04099178716319968,-4.003443144339095,-0.8478607822500059,0.8065441508416078,12.720751071135021,5.020582783701685,132943.0956516139,-8.978173693024448,6801.994935328463,-14.260324899052382,1.6798278866478347
80403.88014780633,-15.7683505515879,-74.36320130174781,-0.039964491285887915,-1.770684994070652,-0.8694670063393867,-0.9848063349570613,-1.6967299927270618,4.332110799408455,3.85094906789884,86860.80660592404,-13.656800216107452,7479.53953085589,-9.190000422167328,-0.14064329534488995
-121647.27127540187,-14.793839796054563,-53.69044765351114,0.8860133630198277,4.480979106854305,-0.581880663792884,-1.716866886833932,-1.063233468598471,2.4944927952319524,0.8207294570247348,-69233.91539438498,-2.2037316868849377,2926.133609632135,29.922802657248937,0.8805254140765862
53594.831184774535,72.01898931879194,-24.69659493935982,0.4116543053228009,-2.1279981233585934,-1.541900503563303,-1.9976873718765074,-1.9278073345877464,-3.0750876916098493,0.6405504905669044,-64518.72308938678,0.9038364612508509,7145.103014310485,2.34347383442983,1.3709459229680834
227080.45605182007,35.85757435308267,-15.183877332043483,0.23513691829733085,0.031819492471765895,-2.2816784596558315,-2.4663310062394386,1.2361898869429777,4.32800824981519,2.1597781523478083,104290.315387364,-4.0898799131252455,5247.227769146803,-9.835260387131877,1.214287715650929
139485.50430477728,105.20373093908105,24.531221948693823,-0.5046110652274036,0.0035809259381861247,0.864044788549654,0.295297054819059,-1.4863570080304436,-3.0761700117988795,1.0893919255863678,38646.95747275299,0.6300881492776012,1468.92880442565,-7.010376624073572,-2.045651614895884
171587.2221937712,104.72641772771775,45.563929381011114,0.8154461222080471,3.0575078059371026,-2.8607475281644756,0.8086697307881086,2.1745250858226077,6.1972527720727335,2.5531764947433695,36904.68411876248,-15.168826274220788,6661.602023597052,10.017289376994219,1.0963626864160192
-3897.115557468649,-46.75574941403757,91.05044108658149,0.4508346882409001,0.6655467052003237,2.437221483600234,-3.4468593615799423,0.5991364059810044,-0.22593096056629433,-2.11339981593769,-48193.83716091752,-9.49184874201588,-1137.1888264780885,-7.963035085140863,4.780361832165529
187939.9588208146,120.4125816366542,60.41566761463675,0.7737055597470486,-0.3510343434954538,-0.37246826207537886,-0.6046748897073069,-0.3551887149891205,-2.180699243095317,1.3584160804298404,8050.447662209632,-12.800075096462187,7657.924108011843,16.368094582623705,4.221422737430107
