user_id,loan_id,payment_date,amount,status,days_late
6,10,2024-10-24 09:10:33.063139,6321.920391602847,late,26
6,10,2024-11-23 09:10:33.063139,6321.920391602847,on_time,0
6,10,2024-12-23 09:10:33.063139,6321.920391602847,on_time,0
6,10,2025-01-22 09:10:33.063139,6321.920391602847,on_time,0
6,11,2025-01-21 09:10:33.063139,8599.763493791277,on_time,0
6,12,2023-05-28 09:10:33.063139,29584.5051149325,on_time,0
6,12,2023-06-27 09:10:33.063139,29584.5051149325,on_time,0
6,12,2023-07-27 09:10:33.063139,29584.5051149325,on_time,0
6,12,2023-08-26 09:10:33.063139,29584.5051149325,on_time,0
6,12,2023-09-25 09:10:33.063139,29584.5051149325,late,24
6,12,2023-10-25 09:10:33.063139,29584.5051149325,on_time,0
6,13,2023-11-05 09:10:33.063139,7570.552806267392,on_time,0
6,13,2023-12-05 09:10:33.063139,7570.552806267392,on_time,0
6,13,2024-01-04 09:10:33.063139,7570.552806267392,on_time,0
6,13,2024-02-03 09:10:33.063139,7570.552806267392,on_time,0
6,13,2024-03-04 09:10:33.063139,7570.552806267392,on_time,0
6,13,2024-04-03 09:10:33.063139,7570.552806267392,late,14
6,13,2024-05-03 09:10:33.063139,7570.552806267392,late,15
6,13,2024-06-02 09:10:33.063139,7570.552806267392,on_time,0
6,13,2024-07-02 09:10:33.063139,7570.552806267392,late,16
6,13,2024-08-01 09:10:33.063139,7570.552806267392,on_time,0
6,13,2024-08-31 09:10:33.063139,7570.552806267392,late,5
6,13,2024-09-30 09:10:33.063139,7570.552806267392,on_time,0
7,14,2023-12-06 09:10:33.063139,74825.87659246374,on_time,0
7,14,2024-01-05 09:10:33.063139,74825.87659246374,on_time,0
7,14,2024-02-04 09:10:33.063139,74825.87659246374,late,16
8,15,2023-06-06 09:10:33.063139,7789.014420208498,on_time,0
8,15,2023-07-06 09:10:33.063139,7789.014420208498,on_time,0
8,15,2023-08-05 09:10:33.063139,7789.014420208498,on_time,0
8,15,2023-09-04 09:10:33.063139,7789.014420208498,on_time,0
8,15,2023-10-04 09:10:33.063139,7789.014420208498,on_time,0
8,15,2023-11-03 09:10:33.063139,7789.014420208498,on_time,0
8,15,2023-12-03 09:10:33.063139,7789.014420208498,on_time,0
8,15,2024-01-02 09:10:33.063139,7789.014420208498,on_time,0
8,15,2024-02-01 09:10:33.063139,7789.014420208498,on_time,0
8,15,2024-03-02 09:10:33.063139,7789.014420208498,on_time,0
8,15,2024-04-01 09:10:33.063139,7789.014420208498,on_time,0
8,15,2024-05-01 09:10:33.063139,7789.014420208498,on_time,0
8,15,2024-05-31 09:10:33.063139,7789.014420208498,on_time,0
8,15,2024-06-30 09:10:33.063139,7789.014420208498,on_time,0
8,15,2024-07-30 09:10:33.063139,7789.014420208498,on_time,0
8,15,2024-08-29 09:10:33.063139,7789.014420208498,on_time,0
8,15,2024-09-28 09:10:33.063139,7789.014420208498,late,28
8,15,2024-10-28 09:10:33.063139,7789.014420208498,on_time,0
8,15,2024-11-27 09:10:33.063139,7789.014420208498,on_time,0
8,15,2024-12-27 09:10:33.063139,7789.014420208498,late,2
8,16,2024-11-03 09:10:33.063139,24987.200642215117,on_time,0
8,16,2024-12-03 09:10:33.063139,24987.200642215117,on_time,0
8,16,2025-01-02 09:10:33.063139,24987.200642215117,late,6
8,17,2024-06-02 09:10:33.063139,41482.55187117116,on_time,0
8,17,2024-07-02 09:10:33.063139,41482.55187117116,on_time,0
8,17,2024-08-01 09:10:33.063139,41482.55187117116,on_time,0
8,18,2023-09-19 09:10:33.063139,15456.17703668383,on_time,0
8,18,2023-10-19 09:10:33.063139,15456.17703668383,on_time,0
8,18,2023-11-18 09:10:33.063139,15456.17703668383,on_time,0
8,18,2023-12-18 09:10:33.063139,15456.17703668383,on_time,0
8,18,2024-01-17 09:10:33.063139,15456.17703668383,on_time,0
8,18,2024-02-16 09:10:33.063139,15456.17703668383,on_time,0
8,19,2024-10-01 09:10:33.063139,5881.513418795021,on_time,0
8,19,2024-10-31 09:10:33.063139,5881.513418795021,on_time,0
8,19,2024-11-30 09:10:33.063139,5881.513418795021,on_time,0
8,19,2024-12-30 09:10:33.063139,5881.513418795021,on_time,0
9,20,2023-09-10 09:10:33.064142,2100.150167855097,on_time,0
9,20,2023-10-10 09:10:33.064142,2100.150167855097,on_time,0
9,20,2023-11-09 09:10:33.064142,2100.150167855097,on_time,0
9,20,2023-12-09 09:10:33.064142,2100.150167855097,on_time,0
9,20,2024-01-08 09:10:33.064142,2100.150167855097,on_time,0
9,20,2024-02-07 09:10:33.064142,2100.150167855097,on_time,0
9,20,2024-03-08 09:10:33.064142,2100.150167855097,late,6
9,20,2024-04-07 09:10:33.064142,2100.150167855097,on_time,0
9,20,2024-05-07 09:10:33.064142,2100.150167855097,on_time,0
9,20,2024-06-06 09:10:33.064142,2100.150167855097,on_time,0
9,20,2024-07-06 09:10:33.064142,2100.150167855097,on_time,0
9,20,2024-08-05 09:10:33.064142,2100.150167855097,on_time,0
9,20,2024-09-04 09:10:33.064142,2100.150167855097,on_time,0
9,20,2024-10-04 09:10:33.064142,2100.150167855097,on_time,0
9,20,2024-11-03 09:10:33.064142,2100.150167855097,on_time,0
9,20,2024-12-03 09:10:33.064142,2100.150167855097,late,3
9,20,2025-01-02 09:10:33.064142,2100.150167855097,on_time,0
10,21,2024-02-29 09:10:33.064142,10101.217052248492,on_time,0
10,21,2024-03-30 09:10:33.064142,10101.217052248492,on_time,0
10,21,2024-04-29 09:10:33.064142,10101.217052248492,on_time,0
10,21,2024-05-29 09:10:33.064142,10101.217052248492,on_time,0
10,21,2024-06-28 09:10:33.064142,10101.217052248492,on_time,0
10,21,2024-07-28 09:10:33.064142,10101.217052248492,on_time,0
10,21,2024-08-27 09:10:33.064142,10101.217052248492,on_time,0
10,21,2024-09-26 09:10:33.064142,10101.217052248492,on_time,0
10,21,2024-10-26 09:10:33.064142,10101.217052248492,on_time,0
10,21,2024-11-25 09:10:33.064142,10101.217052248492,on_time,0
10,21,2024-12-25 09:10:33.064142,10101.217052248492,on_time,0
10,21,2025-01-24 09:10:33.064142,10101.217052248492,on_time,0
11,22,2024-01-27 09:10:33.064142,64746.21298321454,on_time,0
11,22,2024-02-26 09:10:33.064142,64746.21298321454,on_time,0
11,22,2024-03-27 09:10:33.064142,64746.21298321454,late,28
12,23,2023-10-09 09:10:33.064142,26576.110913042234,late,16
12,23,2023-11-08 09:10:33.064142,26576.110913042234,on_time,0
12,23,2023-12-08 09:10:33.064142,26576.110913042234,late,17
12,23,2024-01-07 09:10:33.064142,26576.110913042234,on_time,0
12,23,2024-02-06 09:10:33.064142,26576.110913042234,on_time,0
12,23,2024-03-07 09:10:33.064142,26576.110913042234,on_time,0
13,24,2025-01-08 09:10:33.064142,14617.992738589177,late,1
13,25,2023-08-24 09:10:33.064142,2137.106013463465,on_time,0
13,25,2023-09-23 09:10:33.064142,2137.106013463465,on_time,0
13,25,2023-10-23 09:10:33.064142,2137.106013463465,on_time,0
13,25,2023-11-22 09:10:33.064142,2137.106013463465,on_time,0
13,25,2023-12-22 09:10:33.064142,2137.106013463465,on_time,0
13,25,2024-01-21 09:10:33.064142,2137.106013463465,on_time,0
13,25,2024-02-20 09:10:33.064142,2137.106013463465,on_time,0
13,25,2024-03-21 09:10:33.064142,2137.106013463465,on_time,0
13,25,2024-04-20 09:10:33.064142,2137.106013463465,on_time,0
13,25,2024-05-20 09:10:33.064142,2137.106013463465,on_time,0
13,25,2024-06-19 09:10:33.064142,2137.106013463465,on_time,0
13,25,2024-07-19 09:10:33.064142,2137.106013463465,on_time,0
13,25,2024-08-18 09:10:33.064142,2137.106013463465,on_time,0
13,25,2024-09-17 09:10:33.064142,2137.106013463465,on_time,0
13,25,2024-10-17 09:10:33.064142,2137.106013463465,on_time,0
13,25,2024-11-16 09:10:33.064142,2137.106013463465,on_time,0
13,25,2024-12-16 09:10:33.064142,2137.106013463465,on_time,0
13,25,2025-01-15 09:10:33.064142,2137.106013463465,on_time,0
14,26,2023-04-03 09:10:33.064142,12809.921880060567,on_time,0
14,26,2023-05-03 09:10:33.064142,12809.921880060567,on_time,0
14,26,2023-06-02 09:10:33.064142,12809.921880060567,on_time,0
14,26,2023-07-02 09:10:33.064142,12809.921880060567,on_time,0
14,26,2023-08-01 09:10:33.064142,12809.921880060567,on_time,0
14,26,2023-08-31 09:10:33.064142,12809.921880060567,on_time,0
14,26,2023-09-30 09:10:33.064142,12809.921880060567,on_time,0
14,26,2023-10-30 09:10:33.064142,12809.921880060567,on_time,0
14,26,2023-11-29 09:10:33.064142,12809.921880060567,on_time,0
14,26,2023-12-29 09:10:33.064142,12809.921880060567,on_time,0
14,26,2024-01-28 09:10:33.064142,12809.921880060567,on_time,0
14,26,2024-02-27 09:10:33.064142,12809.921880060567,on_time,0
14,26,2024-03-28 09:10:33.064142,12809.921880060567,on_time,0
14,26,2024-04-27 09:10:33.064142,12809.921880060567,on_time,0
14,26,2024-05-27 09:10:33.064142,12809.921880060567,on_time,0
14,26,2024-06-26 09:10:33.064142,12809.921880060567,on_time,0
14,26,2024-07-26 09:10:33.064142,12809.921880060567,on_time,0
14,26,2024-08-25 09:10:33.064142,12809.921880060567,on_time,0
14,26,2024-09-24 09:10:33.064142,12809.921880060567,on_time,0
14,26,2024-10-24 09:10:33.064142,12809.921880060567,on_time,0
14,26,2024-11-23 09:10:33.064142,12809.921880060567,late,14
14,26,2024-12-23 09:10:33.064142,12809.921880060567,on_time,0
14,26,2025-01-22 09:10:33.064142,12809.921880060567,late,23
15,27,2023-11-21 09:10:33.064142,7715.7892586076705,on_time,0
15,27,2023-12-21 09:10:33.064142,7715.7892586076705,on_time,0
15,27,2024-01-20 09:10:33.064142,7715.7892586076705,on_time,0
15,27,2024-02-19 09:10:33.064142,7715.7892586076705,on_time,0
15,27,2024-03-20 09:10:33.064142,7715.7892586076705,on_time,0
15,27,2024-04-19 09:10:33.064142,7715.7892586076705,late,16
15,27,2024-05-19 09:10:33.064142,7715.7892586076705,on_time,0
15,27,2024-06-18 09:10:33.064142,7715.7892586076705,on_time,0
15,27,2024-07-18 09:10:33.064142,7715.7892586076705,on_time,0
15,27,2024-08-17 09:10:33.064142,7715.7892586076705,on_time,0
15,27,2024-09-16 09:10:33.064142,7715.7892586076705,on_time,0
15,27,2024-10-16 09:10:33.064142,7715.7892586076705,on_time,0
15,27,2024-11-15 09:10:33.064142,7715.7892586076705,on_time,0
15,27,2024-12-15 09:10:33.064142,7715.7892586076705,on_time,0
15,27,2025-01-14 09:10:33.064142,7715.7892586076705,on_time,0
15,28,2024-11-22 09:10:33.064142,5225.372096351483,on_time,0
15,28,2024-12-22 09:10:33.064142,5225.372096351483,on_time,0
15,28,2025-01-21 09:10:33.064142,5225.372096351483,on_time,0
16,29,2024-12-26 09:10:33.065309,9541.036107478689,on_time,0
16,30,2023-08-10 09:10:33.065309,2065.9720823156267,late,22
16,30,2023-09-09 09:10:33.065309,2065.9720823156267,on_time,0
16,30,2023-10-09 09:10:33.065309,2065.9720823156267,on_time,0
16,30,2023-11-08 09:10:33.065309,2065.9720823156267,on_time,0
16,30,2023-12-08 09:10:33.065309,2065.9720823156267,on_time,0
16,30,2024-01-07 09:10:33.065309,2065.9720823156267,on_time,0
16,30,2024-02-06 09:10:33.065309,2065.9720823156267,late,20
16,30,2024-03-07 09:10:33.065309,2065.9720823156267,on_time,0
16,30,2024-04-06 09:10:33.065309,2065.9720823156267,on_time,0
16,30,2024-05-06 09:10:33.065309,2065.9720823156267,on_time,0
16,30,2024-06-05 09:10:33.065309,2065.9720823156267,on_time,0
16,30,2024-07-05 09:10:33.065309,2065.9720823156267,on_time,0
16,30,2024-08-04 09:10:33.065309,2065.9720823156267,on_time,0
16,30,2024-09-03 09:10:33.065309,2065.9720823156267,late,18
16,30,2024-10-03 09:10:33.065309,2065.9720823156267,on_time,0
16,30,2024-11-02 09:10:33.065309,2065.9720823156267,late,5
16,30,2024-12-02 09:10:33.065309,2065.9720823156267,on_time,0
16,30,2025-01-01 09:10:33.065309,2065.9720823156267,on_time,0
16,31,2023-07-25 09:10:33.065309,4769.80947219364,on_time,0
16,31,2023-08-24 09:10:33.065309,4769.80947219364,on_time,0
16,31,2023-09-23 09:10:33.065309,4769.80947219364,on_time,0
16,31,2023-10-23 09:10:33.065309,4769.80947219364,on_time,0
16,31,2023-11-22 09:10:33.065309,4769.80947219364,on_time,0
16,31,2023-12-22 09:10:33.065309,4769.80947219364,on_time,0
16,31,2024-01-21 09:10:33.065309,4769.80947219364,late,9
16,31,2024-02-20 09:10:33.065309,4769.80947219364,on_time,0
16,31,2024-03-21 09:10:33.065309,4769.80947219364,on_time,0
16,31,2024-04-20 09:10:33.065309,4769.80947219364,on_time,0
16,31,2024-05-20 09:10:33.065309,4769.80947219364,on_time,0
16,31,2024-06-19 09:10:33.065309,4769.80947219364,on_time,0
17,32,2023-04-28 09:10:33.065309,2117.2964177891995,on_time,0
17,32,2023-05-28 09:10:33.065309,2117.2964177891995,on_time,0
17,32,2023-06-27 09:10:33.065309,2117.2964177891995,on_time,0
17,32,2023-07-27 09:10:33.065309,2117.2964177891995,on_time,0
17,32,2023-08-26 09:10:33.065309,2117.2964177891995,late,3
17,32,2023-09-25 09:10:33.065309,2117.2964177891995,on_time,0
17,32,2023-10-25 09:10:33.065309,2117.2964177891995,on_time,0
17,32,2023-11-24 09:10:33.065309,2117.2964177891995,on_time,0
17,32,2023-12-24 09:10:33.065309,2117.2964177891995,on_time,0
17,32,2024-01-23 09:10:33.065309,2117.2964177891995,on_time,0
17,32,2024-02-22 09:10:33.065309,2117.2964177891995,on_time,0
17,32,2024-03-23 09:10:33.065309,2117.2964177891995,on_time,0
17,32,2024-04-22 09:10:33.065309,2117.2964177891995,on_time,0
17,32,2024-05-22 09:10:33.065309,2117.2964177891995,on_time,0
17,32,2024-06-21 09:10:33.065309,2117.2964177891995,on_time,0
17,32,2024-07-21 09:10:33.065309,2117.2964177891995,late,25
17,32,2024-08-20 09:10:33.065309,2117.2964177891995,on_time,0
17,32,2024-09-19 09:10:33.065309,2117.2964177891995,on_time,0
17,32,2024-10-19 09:10:33.065309,2117.2964177891995,on_time,0
17,32,2024-11-18 09:10:33.065309,2117.2964177891995,on_time,0
17,32,2024-12-18 09:10:33.065309,2117.2964177891995,on_time,0
17,32,2025-01-17 09:10:33.065309,2117.2964177891995,on_time,0
17,33,2023-06-16 09:10:33.065309,2457.243200236906,on_time,0
17,33,2023-07-16 09:10:33.065309,2457.243200236906,on_time,0
17,33,2023-08-15 09:10:33.065309,2457.243200236906,on_time,0
17,33,2023-09-14 09:10:33.065309,2457.243200236906,on_time,0
17,33,2023-10-14 09:10:33.065309,2457.243200236906,on_time,0
17,33,2023-11-13 09:10:33.065309,2457.243200236906,on_time,0
17,33,2023-12-13 09:10:33.065309,2457.243200236906,on_time,0
17,33,2024-01-12 09:10:33.065309,2457.243200236906,on_time,0
17,33,2024-02-11 09:10:33.065309,2457.243200236906,on_time,0
17,33,2024-03-12 09:10:33.065309,2457.243200236906,on_time,0
17,33,2024-04-11 09:10:33.065309,2457.243200236906,on_time,0
17,33,2024-05-11 09:10:33.065309,2457.243200236906,on_time,0
17,33,2024-06-10 09:10:33.065309,2457.243200236906,late,9
17,33,2024-07-10 09:10:33.065309,2457.243200236906,late,3
17,33,2024-08-09 09:10:33.065309,2457.243200236906,on_time,0
17,33,2024-09-08 09:10:33.065309,2457.243200236906,late,17
17,33,2024-10-08 09:10:33.065309,2457.243200236906,on_time,0
17,33,2024-11-07 09:10:33.065309,2457.243200236906,on_time,0
17,33,2024-12-07 09:10:33.065309,2457.243200236906,on_time,0
17,33,2025-01-06 09:10:33.065309,2457.243200236906,on_time,0
18,34,2023-05-29 09:10:33.065309,22319.757895977473,on_time,0
18,34,2023-06-28 09:10:33.065309,22319.757895977473,on_time,0
18,34,2023-07-28 09:10:33.065309,22319.757895977473,on_time,0
18,34,2023-08-27 09:10:33.065309,22319.757895977473,late,5
18,34,2023-09-26 09:10:33.065309,22319.757895977473,on_time,0
18,34,2023-10-26 09:10:33.065309,22319.757895977473,on_time,0
18,34,2023-11-25 09:10:33.065309,22319.757895977473,on_time,0
18,34,2023-12-25 09:10:33.065309,22319.757895977473,on_time,0
18,34,2024-01-24 09:10:33.065309,22319.757895977473,late,24
18,34,2024-02-23 09:10:33.065309,22319.757895977473,on_time,0
18,34,2024-03-24 09:10:33.065309,22319.757895977473,on_time,0
18,34,2024-04-23 09:10:33.065309,22319.757895977473,on_time,0
18,35,2024-09-17 09:10:33.065309,32564.395885099915,on_time,0
18,35,2024-10-17 09:10:33.065309,32564.395885099915,on_time,0
18,35,2024-11-16 09:10:33.065309,32564.395885099915,on_time,0
18,35,2024-12-16 09:10:33.065309,32564.395885099915,on_time,0
18,35,2025-01-15 09:10:33.065309,32564.395885099915,on_time,0
18,36,2024-10-10 09:10:33.065309,8816.805551847143,on_time,0
18,36,2024-11-09 09:10:33.065309,8816.805551847143,on_time,0
18,36,2024-12-09 09:10:33.065309,8816.805551847143,on_time,0
18,36,2025-01-08 09:10:33.065309,8816.805551847143,on_time,0
18,37,2024-03-04 09:10:33.065309,7037.367594266769,on_time,0
18,37,2024-04-03 09:10:33.065309,7037.367594266769,on_time,0
18,37,2024-05-03 09:10:33.065309,7037.367594266769,on_time,0
18,37,2024-06-02 09:10:33.065309,7037.367594266769,on_time,0
18,37,2024-07-02 09:10:33.065309,7037.367594266769,on_time,0
18,37,2024-08-01 09:10:33.065309,7037.367594266769,late,4
18,37,2024-08-31 09:10:33.065309,7037.367594266769,on_time,0
18,37,2024-09-30 09:10:33.065309,7037.367594266769,on_time,0
18,37,2024-10-30 09:10:33.065309,7037.367594266769,on_time,0
18,37,2024-11-29 09:10:33.065309,7037.367594266769,on_time,0
18,37,2024-12-29 09:10:33.065309,7037.367594266769,on_time,0
20,38,2024-07-28 09:10:33.066318,10160.133179431386,on_time,0
20,38,2024-08-27 09:10:33.066318,10160.133179431386,late,28
20,38,2024-09-26 09:10:33.066318,10160.133179431386,on_time,0
20,38,2024-10-26 09:10:33.066318,10160.133179431386,on_time,0
20,38,2024-11-25 09:10:33.066318,10160.133179431386,on_time,0
20,38,2024-12-25 09:10:33.066318,10160.133179431386,on_time,0
20,38,2025-01-24 09:10:33.066318,10160.133179431386,on_time,0
21,39,2024-07-14 09:10:33.066318,10919.836532780662,on_time,0
21,39,2024-08-13 09:10:33.066318,10919.836532780662,on_time,0
21,39,2024-09-12 09:10:33.066318,10919.836532780662,on_time,0
21,39,2024-10-12 09:10:33.066318,10919.836532780662,on_time,0
21,39,2024-11-11 09:10:33.066318,10919.836532780662,on_time,0
21,39,2024-12-11 09:10:33.066318,10919.836532780662,on_time,0
21,39,2025-01-10 09:10:33.066318,10919.836532780662,on_time,0
21,40,2023-04-10 09:10:33.066318,77644.17712708501,on_time,0
21,40,2023-05-10 09:10:33.066318,77644.17712708501,on_time,0
21,40,2023-06-09 09:10:33.066318,77644.17712708501,on_time,0
21,40,2023-07-09 09:10:33.066318,77644.17712708501,late,6
21,40,2023-08-08 09:10:33.066318,77644.17712708501,on_time,0
21,40,2023-09-07 09:10:33.066318,77644.17712708501,on_time,0
21,41,2024-10-21 09:10:33.066318,57055.1751238653,on_time,0
21,41,2024-11-20 09:10:33.066318,57055.1751238653,late,1
21,41,2024-12-20 09:10:33.066318,57055.1751238653,on_time,0
22,42,2024-05-24 09:10:33.066318,5313.253652850568,on_time,0
22,42,2024-06-23 09:10:33.066318,5313.253652850568,on_time,0
22,42,2024-07-23 09:10:33.066318,5313.253652850568,on_time,0
22,42,2024-08-22 09:10:33.066318,5313.253652850568,on_time,0
22,42,2024-09-21 09:10:33.066318,5313.253652850568,on_time,0
22,42,2024-10-21 09:10:33.066318,5313.253652850568,on_time,0
22,42,2024-11-20 09:10:33.066318,5313.253652850568,on_time,0
22,42,2024-12-20 09:10:33.066318,5313.253652850568,on_time,0
22,42,2025-01-19 09:10:33.066318,5313.253652850568,on_time,0
22,43,2024-04-17 09:10:33.066318,5105.490029428946,on_time,0
22,43,2024-05-17 09:10:33.066318,5105.490029428946,on_time,0
22,43,2024-06-16 09:10:33.066318,5105.490029428946,on_time,0
22,43,2024-07-16 09:10:33.066318,5105.490029428946,on_time,0
22,43,2024-08-15 09:10:33.066318,5105.490029428946,on_time,0
22,43,2024-09-14 09:10:33.066318,5105.490029428946,late,10
22,43,2024-10-14 09:10:33.066318,5105.490029428946,on_time,0
22,43,2024-11-13 09:10:33.066318,5105.490029428946,on_time,0
22,43,2024-12-13 09:10:33.066318,5105.490029428946,on_time,0
